500		359.664	362.017	355.988	355.090	352.749	351.005	349.244	350.380	343.670	343.910	338.825	337.123	333.822	331.053	327.881	324.641	321.246	317.683	313.979	310.169	306.240	302.231	298.106	293.904	289.665	285.517	281.884	280.932
111.0	13.310	14.964	13.116	14.712	14.435	14.286	13.970	13.759	12.512	13.549	13.326	13.112	12.888	12.579	12.194	11.862	11.514	11.140	10.739	10.310	 9.756	 9.307	 8.882	 8.344	 7.905	 7.342	 6.806	 6.424
112.0	13.259	14.892	13.066	14.638	14.361	14.211	13.895	13.684	12.456	13.468	13.246	13.029	12.804	12.494	12.106	11.773	11.423	11.046	10.643	10.212	 9.654	 9.201	 8.773	 8.230	 7.787	 7.219	 6.679	 6.295
113.0	13.208	14.820	13.015	14.563	14.287	14.136	13.821	13.608	12.398	13.386	13.165	12.946	12.720	12.408	12.018	11.682	11.330	10.951	10.546	10.112	 9.551	 9.095	 8.663	 8.115	 7.668	 7.095	 6.551	 6.165
114.0	13.156	14.747	12.963	14.488	14.213	14.061	13.745	13.531	12.339	13.304	13.083	12.862	12.635	12.321	11.929	11.591	11.237	10.856	10.448	10.012	 9.446	 8.987	 8.552	 7.999	 7.548	 6.969	 6.421	 6.033
115.0	13.103	14.673	12.909	14.412	14.138	13.985	13.669	13.453	12.280	13.221	13.001	12.777	12.549	12.233	11.839	11.499	11.143	10.759	10.349	 9.910	 9.341	 8.878	 8.439	 7.881	 7.426	 6.843	 6.290	 5.899
116.0	13.049	14.599	12.855	14.336	14.062	13.908	13.592	13.375	12.219	13.137	12.918	12.692	12.463	12.145	11.748	11.406	11.048	10.662	10.249	 9.807	 9.234	 8.768	 8.326	 7.762	 7.303	 6.715	 6.157	 5.764
117.0	12.994	14.525	12.800	14.259	13.986	13.830	13.515	13.297	12.157	13.053	12.835	12.606	12.376	12.056	11.656	11.312	10.952	10.563	10.148	 9.704	 9.126	 8.657	 8.211	 7.642	 7.179	 6.585	 6.023	 5.628
118.0	12.938	14.449	12.744	14.181	13.909	13.753	13.437	13.217	12.095	12.968	12.751	12.519	12.288	11.966	11.564	11.218	10.855	10.464	10.046	 9.599	 9.017	 8.545	 8.095	 7.521	 7.053	 6.454	 5.887	 5.490
119.0	12.881	14.374	12.687	14.104	13.832	13.674	13.358	13.137	12.031	12.882	12.666	12.432	12.199	11.875	11.470	11.122	10.757	10.364	 9.944	 9.493	 8.908	 8.432	 7.977	 7.398	 6.926	 6.322	 5.750	 5.350
120.0	12.823	14.298	12.629	14.025	13.754	13.595	13.279	13.056	11.967	12.796	12.580	12.343	12.110	11.784	11.376	11.026	10.658	10.263	 9.840	 9.386	 8.797	 8.317	 7.859	 7.274	 6.798	 6.188	 5.612	 5.209
121.0	12.765	14.221	12.570	13.946	13.675	13.515	13.199	12.975	11.901	12.709	12.494	12.255	12.020	11.692	11.282	10.929	10.559	10.160	 9.735	 9.278	 8.684	 8.201	 7.739	 7.149	 6.669	 6.053	 5.472	 5.066
122.0	12.705	14.144	12.510	13.867	13.596	13.435	13.119	12.893	11.834	12.621	12.407	12.165	11.929	11.599	11.186	10.831	10.459	10.057	 9.629	 9.170	 8.571	 8.084	 7.618	 7.022	 6.538	 5.917	 5.331	 4.922
123.0	12.645	14.066	12.449	13.787	13.516	13.354	13.038	12.811	11.767	12.533	12.320	12.075	11.838	11.505	11.089	10.732	10.357	 9.953	 9.522	 9.060	 8.457	 7.966	 7.496	 6.895	 6.406	 5.779	 5.188	 4.776
124.0	12.583	13.988	12.387	13.706	13.436	13.273	12.956	12.727	11.698	12.444	12.231	11.984	11.746	11.411	10.992	10.632	10.255	 9.848	 9.414	 8.949	 8.341	 7.847	 7.373	 6.766	 6.272	 5.640	 5.044	 4.629
125.0	12.521	13.909	12.325	13.625	13.355	13.191	12.873	12.643	11.629	12.355	12.142	11.892	11.653	11.316	10.894	10.532	10.152	 9.743	 9.305	 8.837	 8.225	 7.727	 7.248	 6.635	 6.137	 5.499	 4.898	 4.480
126.0	12.458	13.830	12.261	13.543	13.274	13.108	12.790	12.559	11.559	12.264	12.053	11.799	11.559	11.220	10.795	10.430	10.048	 9.636	 9.195	 8.723	 8.107	 7.605	 7.123	 6.504	 6.001	 5.358	 4.751	 4.330
127.0	12.394	13.750	12.197	13.461	13.192	13.025	12.707	12.473	11.487	12.173	11.962	11.706	11.464	11.123	10.695	10.328	 9.943	 9.528	 9.085	 8.609	 7.988	 7.483	 6.996	 6.371	 5.864	 5.214	 4.602	 4.178
128.0	12.329	13.670	12.131	13.378	13.109	12.941	12.622	12.388	11.415	12.082	11.871	11.612	11.369	11.025	10.595	10.225	 9.837	 9.419	 8.973	 8.494	 7.868	 7.359	 6.867	 6.237	 5.725	 5.070	 4.452	 4.025
129.0	12.263	13.589	12.065	13.294	13.026	12.857	12.537	12.301	11.342	11.989	11.780	11.518	11.273	10.927	10.493	10.121	 9.730	 9.309	 8.860	 8.378	 7.747	 7.234	 6.738	 6.101	 5.585	 4.923	 4.301	 3.870
130.0	12.196	13.507	11.998	13.210	12.942	12.772	12.452	12.214	11.268	11.896	11.687	11.422	11.176	10.828	10.391	10.016	 9.622	 9.198	 8.746	 8.260	 7.625	 7.107	 6.607	 5.965	 5.443	 4.776	 4.148	 3.714
131.0	12.129	13.425	11.930	13.126	12.857	12.686	12.365	12.126	11.193	11.803	11.594	11.326	11.079	10.727	10.287	 9.910	 9.514	 9.087	 8.631	 8.142	 7.502	 6.980	 6.475	 5.827	 5.300	 4.627	 3.994	 3.556
132.0	12.060	13.343	11.861	13.040	12.772	12.599	12.278	12.037	11.117	11.708	11.500	11.229	10.980	10.627	10.183	 9.803	 9.404	 8.974	 8.514	 8.022	 7.377	 6.851	 6.342	 5.687	 5.156	 4.477	 3.838	 3.397
133.0	11.991	13.259	11.791	12.954	12.686	12.512	12.191	11.947	11.040	11.613	11.405	11.131	10.881	10.525	10.078	 9.695	 9.293	 8.860	 8.397	 7.901	 7.251	 6.721	 6.207	 5.547	 5.011	 4.325	 3.681	 3.236
134.0	11.921	13.175	11.720	12.868	12.600	12.425	12.102	11.857	10.962	11.517	11.309	11.032	10.781	10.422	 9.972	 9.586	 9.182	 8.745	 8.279	 7.779	 7.124	 6.590	 6.072	 5.405	 4.864	 4.172	 3.522	 3.074
135.0	11.850	13.091	11.649	12.781	12.513	12.336	12.013	11.766	10.883	11.420	11.213	10.933	10.680	10.319	 9.866	 9.477	 9.069	 8.629	 8.160	 7.656	 6.996	 6.458	 5.934	 5.261	 4.715	 4.018	 3.362	 2.910
136.0	11.778	13.006	11.576	12.693	12.425	12.247	11.924	11.675	10.804	11.323	11.116	10.833	10.578	10.214	 9.758	 9.366	 8.955	 8.512	 8.039	 7.532	 6.867	 6.324	 5.796	 5.117	 4.566	 3.862	 3.201	 2.745
137.0	11.705	12.920	11.503	12.605	12.337	12.157	11.833	11.582	10.723	11.225	11.018	10.732	10.476	10.109	 9.649	 9.255	 8.841	 8.394	 7.918	 7.407	 6.736	 6.189	 5.656	 4.971	 4.415	 3.704	 3.038	 2.578
138.0	11.632	12.834	11.429	12.516	12.248	12.067	11.742	11.489	10.641	11.126	10.920	10.630	10.372	10.003	 9.540	 9.142	 8.725	 8.275	 7.795	 7.280	 6.605	 6.053	 5.516	 4.824	 4.262	 3.546	 2.874	 2.410
139.0	11.557	12.747	11.354	12.426	12.158	11.976	11.650	11.396	10.559	11.026	10.820	10.527	10.268	 9.896	 9.429	 9.028	 8.608	 8.155	 7.671	 7.153	 6.472	 5.916	 5.373	 4.675	 4.108	 3.386	 2.708	 2.240
140.0	11.482	12.660	11.278	12.336	12.068	11.884	11.557	11.301	10.475	10.925	10.720	10.424	10.163	 9.788	 9.318	 8.914	 8.491	 8.034	 7.547	 7.024	 6.338	 5.777	 5.230	 4.525	 3.953	 3.224	 2.540	 2.069
141.0	11.406	12.572	11.201	12.245	11.977	11.791	11.464	11.206	10.391	10.824	10.619	10.320	10.057	 9.679	 9.205	 8.798	 8.372	 7.912	 7.421	 6.894	 6.202	 5.637	 5.085	 4.374	 3.797	 3.061	 2.372	 1.896
142.0	11.329	12.483	11.123	12.153	11.885	11.698	11.370	11.109	10.305	10.722	10.517	10.214	 9.950	 9.569	 9.092	 8.682	 8.252	 7.788	 7.293	 6.763	 6.066	 5.496	 4.939	 4.221	 3.639	 2.897	 2.202	 1.722
143.0	11.251	12.393	11.045	12.061	11.792	11.604	11.275	11.013	10.219	10.619	10.414	10.108	 9.842	 9.459	 8.977	 8.564	 8.131	 7.664	 7.165	 6.631	 5.928	 5.353	 4.791	 4.067	 3.480	 2.731	 2.030	 1.547
144.0	11.172	12.303	10.965	11.968	11.699	11.509	11.179	10.915	10.132	10.515	10.311	10.001	 9.734	 9.347	 8.862	 8.446	 8.009	 7.538	 7.036	 6.497	 5.789	 5.209	 4.642	 3.912	 3.319	 2.564	 1.857	 1.370
145.0	11.092	12.212	10.885	11.874	11.605	11.414	11.083	10.816	10.043	10.410	10.206	 9.893	 9.624	 9.234	 8.746	 8.326	 7.886	 7.412	 6.905	 6.362	 5.648	 5.064	 4.492	 3.755	 3.157	 2.396	 1.683	 1.191
146.0	11.012	12.121	10.803	11.780	11.510	11.318	10.985	10.717	 9.954	10.305	10.101	 9.785	 9.513	 9.121	 8.628	 8.205	 7.762	 7.284	 6.773	 6.226	 5.507	 4.918	 4.341	 3.597	 2.994	 2.226	 1.507	 1.011
147.0	10.930	12.029	10.721	11.685	11.415	11.221	10.887	10.617	 9.864	10.199	 9.995	 9.675	 9.402	 9.006	 8.510	 8.084	 7.637	 7.155	 6.640	 6.089	 5.364	 4.770	 4.188	 3.437	 2.829	 2.055	 1.330	 0.830
148.0	10.848	11.936	10.638	11.589	11.319	11.123	10.789	10.516	 9.773	10.091	 9.888	 9.564	 9.290	 8.891	 8.390	 7.961	 7.510	 7.025	 6.506	 5.951	 5.219	 4.621	 4.034	 3.276	 2.663	 1.882	 1.151	 0.647
149.0	10.765	11.843	10.554	11.493	11.222	11.025	10.689	10.414	 9.680	 9.983	 9.780	 9.453	 9.176	 8.774	 8.270	 7.837	 7.383	 6.893	 6.371	 5.811	 5.074	 4.471	 3.879	 3.114	 2.495	 1.708	 0.971	 0.463
150.0	10.681	11.748	10.469	11.395	11.124	10.925	10.589	10.311	 9.587	 9.874	 9.671	 9.340	 9.062	 8.657	 8.148	 7.712	 7.254	 6.761	 6.234	 5.670	 4.927	 4.319	 3.722	 2.951	 2.326	 1.532	 0.790	 0.277
151.0	10.596	11.653	10.383	11.297	11.026	10.825	10.487	10.208	 9.493	 9.764	 9.561	 9.227	 8.947	 8.538	 8.026	 7.586	 7.125	 6.627	 6.096	 5.528	 4.779	 4.166	 3.564	 2.786	 2.156	 1.355	 0.607	 0.090
152.0	10.510	11.558	10.296	11.198	10.926	10.724	10.385	10.103	 9.398	 9.654	 9.451	 9.113	 8.830	 8.418	 7.902	 7.459	 6.994	 6.492	 5.957	 5.384	 4.630	 4.012	 3.404	 2.620	 1.984	 1.177	 0.423	-0.098
153.0	10.423	11.461	10.209	11.099	10.826	10.622	10.282	 9.998	 9.302	 9.542	 9.339	 8.997	 8.713	 8.298	 7.777	 7.330	 6.862	 6.356	 5.817	 5.240	 4.479	 3.856	 3.243	 2.452	 1.811	 0.997	 0.237	-0.288
154.0	10.335	11.364	10.120	10.998	10.725	10.520	10.178	 9.892	 9.205	 9.429	 9.227	 8.881	 8.595	 8.176	 7.651	 7.201	 6.729	 6.219	 5.676	 5.094	 4.327	 3.699	 3.081	 2.283	 1.637	 0.816	 0.050	-0.480
155.0	10.247	11.266	10.030	10.897	10.624	10.417	10.074	 9.785	 9.107	 9.316	 9.113	 8.764	 8.475	 8.054	 7.524	 7.070	 6.594	 6.081	 5.533	 4.946	 4.174	 3.541	 2.917	 2.113	 1.461	 0.634	-0.138	-0.673
156.0	10.157	11.167	 9.940	10.795	10.521	10.312	 9.968	 9.677	 9.007	 9.201	 8.999	 8.645	 8.355	 7.930	 7.396	 6.939	 6.459	 5.941	 5.389	 4.798	 4.019	 3.381	 2.753	 1.941	 1.284	 0.450	-0.328	-0.867
157.0	10.067	11.068	 9.848	10.692	10.418	10.207	 9.862	 9.568	 8.907	 9.086	 8.883	 8.526	 8.234	 7.805	 7.267	 6.806	 6.322	 5.800	 5.244	 4.648	 3.863	 3.220	 2.586	 1.768	 1.105	 0.265	-0.520	-1.063
158.0	 9.975	10.968	 9.756	10.589	10.314	10.101	 9.754	 9.458	 8.806	 8.969	 8.767	 8.406	 8.111	 7.679	 7.137	 6.672	 6.184	 5.658	 5.097	 4.497	 3.706	 3.058	 2.419	 1.593	 0.925	 0.078	-0.712	-1.260
159.0	 9.883	10.867	 9.662	10.484	10.209	 9.994	 9.646	 9.347	 8.704	 8.852	 8.650	 8.284	 7.988	 7.552	 7.005	 6.536	 6.045	 5.515	 4.949	 4.344	 3.547	 2.894	 2.250	 1.417	 0.744	-0.110	-0.906	-1.458
160.0	 9.790	10.765	 9.568	10.379	10.103	 9.887	 9.537	 9.235	 8.600	 8.733	 8.531	 8.162	 7.863	 7.424	 6.873	 6.400	 5.904	 5.370	 4.800	 4.191	 3.387	 2.729	 2.079	 1.240	 0.561	-0.299	-1.102	-1.658
161.0	 9.696	10.662	 9.473	10.273	 9.996	 9.778	 9.427	 9.123	 8.496	 8.614	 8.412	 8.038	 7.737	 7.294	 6.739	 6.262	 5.763	 5.224	 4.650	 4.036	 3.226	 2.563	 1.908	 1.062	 0.377	-0.490	-1.299	-1.860
162.0	 9.600	10.558	 9.377	10.166	 9.888	 9.668	 9.316	 9.009	 8.391	 8.494	 8.291	 7.914	 7.611	 7.164	 6.604	 6.123	 5.620	 5.077	 4.498	 3.879	 3.063	 2.395	 1.735	 0.882	 0.192	-0.682	-1.497	-2.063
163.0	 9.504	10.454	 9.279	10.058	 9.780	 9.558	 9.204	 8.894	 8.284	 8.372	 8.170	 7.788	 7.483	 7.032	 6.468	 5.983	 5.476	 4.928	 4.345	 3.721	 2.899	 2.226	 1.560	 0.700	 0.005	-0.875	-1.697	-2.267
164.0	 9.407	10.349	 9.181	 9.949	 9.670	 9.446	 9.091	 8.779	 8.177	 8.249	 8.047	 7.661	 7.354	 6.900	 6.331	 5.842	 5.330	 4.779	 4.191	 3.562	 2.734	 2.056	 1.384	 0.518	-0.183	-1.070	-1.898	-2.473
165.0	 9.309	10.243	 9.082	 9.840	 9.560	 9.334	 8.977	 8.662	 8.068	 8.126	 7.924	 7.533	 7.223	 6.766	 6.192	 5.699	 5.184	 4.628	 4.035	 3.402	 2.568	 1.884	 1.207	 0.334	-0.373	-1.266	-2.101	-2.681
166.0	 9.210	10.136	 8.982	 9.729	 9.448	 9.221	 8.862	 8.544	 7.958	 8.001	 7.799	 7.404	 7.092	 6.631	 6.052	 5.556	 5.036	 4.475	 3.878	 3.240	 2.400	 1.711	 1.029	 0.148	-0.564	-1.464	-2.305	-2.890
167.0	 9.110	10.028	 8.880	 9.618	 9.336	 9.106	 8.746	 8.426	 7.848	 7.875	 7.673	 7.274	 6.960	 6.495	 5.911	 5.411	 4.887	 4.322	 3.720	 3.077	 2.230	 1.537	 0.849	-0.038	-0.756	-1.663	-2.510	-3.100
168.0	 9.009	 9.919	 8.778	 9.505	 9.223	 8.991	 8.629	 8.306	 7.736	 7.749	 7.546	 7.143	 6.826	 6.357	 5.769	 5.264	 4.736	 4.167	 3.560	 2.913	 2.060	 1.361	 0.668	-0.226	-0.950	-1.864	-2.717	-3.312
169.0	 8.907	 9.810	 8.675	 9.392	 9.109	 8.875	 8.511	 8.185	 7.623	 7.621	 7.419	 7.010	 6.691	 6.218	 5.626	 5.117	 4.585	 4.010	 3.400	 2.747	 1.887	 1.184	 0.485	-0.416	-1.145	-2.066	-2.926	-3.526
170.0	 8.804	 9.699	 8.570	 9.277	 8.993	 8.758	 8.392	 8.063	 7.509	 7.492	 7.289	 6.877	 6.556	 6.079	 5.481	 4.968	 4.431	 3.853	 3.237	 2.580	 1.714	 1.005	 0.301	-0.607	-1.341	-2.269	-3.136	-3.741
171.0	 8.700	 9.588	 8.465	 9.162	 8.877	 8.639	 8.272	 7.940	 7.393	 7.362	 7.159	 6.742	 6.418	 5.938	 5.335	 4.818	 4.277	 3.694	 3.074	 2.412	 1.539	 0.825	 0.116	-0.799	-1.539	-2.474	-3.347	-3.957
172.0	 8.595	 9.475	 8.359	 9.046	 8.760	 8.520	 8.151	 7.816	 7.277	 7.230	 7.028	 6.606	 6.280	 5.795	 5.188	 4.667	 4.121	 3.534	 2.909	 2.242	 1.363	 0.644	-0.071	-0.993	-1.738	-2.680	-3.560	-4.176
173.0	 8.489	 9.362	 8.251	 8.929	 8.642	 8.400	 8.029	 7.691	 7.160	 7.098	 6.896	 6.469	 6.141	 5.652	 5.039	 4.514	 3.964	 3.372	 2.743	 2.071	 1.186	 0.461	-0.259	-1.187	-1.939	-2.888	-3.775	-4.396
174.0	 8.381	 9.247	 8.143	 8.810	 8.523	 8.278	 7.906	 7.565	 7.041	 6.964	 6.762	 6.331	 6.000	 5.507	 4.889	 4.360	 3.806	 3.209	 2.575	 1.898	 1.007	 0.277	-0.448	-1.384	-2.141	-3.097	-3.991	-4.617
175.0	 8.273	 9.132	 8.033	 8.691	 8.403	 8.156	 7.782	 7.438	 6.921	 6.829	 6.627	 6.191	 5.858	 5.361	 4.738	 4.205	 3.646	 3.045	 2.406	 1.725	 0.827	 0.092	-0.639	-1.582	-2.344	-3.308	-4.208	-4.841
176.0	 8.164	 9.016	 7.923	 8.571	 8.281	 8.032	 7.656	 7.309	 6.800	 6.693	 6.491	 6.050	 5.715	 5.213	 4.586	 4.048	 3.486	 2.880	 2.236	 1.549	 0.645	-0.095	-0.831	-1.781	-2.549	-3.520	-4.428	-5.066
177.0	 8.054	 8.899	 7.811	 8.449	 8.159	 7.908	 7.530	 7.179	 6.678	 6.556	 6.354	 5.908	 5.570	 5.065	 4.432	 3.890	 3.323	 2.713	 2.064	 1.373	 0.463	-0.283	-1.024	-1.981	-2.756	-3.734	-4.649	-5.292
178.0	 7.942	 8.780	 7.698	 8.327	 8.036	 7.782	 7.402	 7.049	 6.555	 6.418	 6.216	 5.765	 5.424	 4.915	 4.277	 3.731	 3.160	 2.544	 1.891	 1.195	 0.278	-0.472	-1.219	-2.183	-2.964	-3.949	-4.871	-5.521
179.0	 7.830	 8.661	 7.584	 8.203	 7.911	 7.655	 7.274	 6.917	 6.430	 6.278	 6.076	 5.620	 5.277	 4.764	 4.121	 3.570	 2.995	 2.375	 1.717	 1.016	 0.093	-0.663	-1.415	-2.387	-3.173	-4.166	-5.096	-5.751
180.0	 7.716	 8.541	 7.469	 8.079	 7.786	 7.527	 7.144	 6.784	 6.305	 6.138	 5.935	 5.475	 5.129	 4.611	 3.963	 3.408	 2.828	 2.204	 1.541	 0.835	-0.094	-0.855	-1.613	-2.591	-3.384	-4.385	-5.322	-5.984
181.0	 7.602	 8.419	 7.353	 7.953	 7.659	 7.398	 7.013	 6.649	 6.178	 5.996	 5.793	 5.328	 4.979	 4.458	 3.804	 3.245	 2.661	 2.032	 1.364	 0.653	-0.282	-1.048	-1.812	-2.798	-3.596	-4.605	-5.550	-6.218
182.0	 7.486	 8.297	 7.236	 7.827	 7.531	 7.268	 6.881	 6.514	 6.050	 5.852	 5.650	 5.179	 4.828	 4.302	 3.644	 3.080	 2.492	 1.858	 1.186	 0.470	-0.472	-1.243	-2.012	-3.005	-3.810	-4.827	-5.779	-6.454
183.0	 7.369	 8.173	 7.117	 7.699	 7.402	 7.137	 6.747	 6.377	 5.920	 5.708	 5.506	 5.030	 4.676	 4.146	 3.482	 2.914	 2.321	 1.683	 1.006	 0.285	-0.663	-1.439	-2.214	-3.214	-4.025	-5.050	-6.011	-6.692
184.0	 7.251	 8.049	 6.998	 7.570	 7.272	 7.004	 6.613	 6.239	 5.790	 5.562	 5.360	 4.879	 4.523	 3.988	 3.320	 2.747	 2.149	 1.507	 0.825	 0.099	-0.855	-1.637	-2.417	-3.425	-4.242	-5.275	-6.244	-6.932
185.0	 7.132	 7.923	 6.877	 7.440	 7.141	 6.870	 6.477	 6.100	 5.658	 5.415	 5.213	 4.727	 4.368	 3.829	 3.155	 2.578	 1.976	 1.329	 0.642	-0.088	-1.049	-1.836	-2.622	-3.637	-4.461	-5.502	-6.480	-7.174
186.0	 7.012	 7.796	 6.755	 7.309	 7.009	 6.736	 6.340	 5.960	 5.525	 5.267	 5.065	 4.573	 4.212	 3.669	 2.990	 2.408	 1.802	 1.150	 0.459	-0.277	-1.244	-2.036	-2.828	-3.851	-4.681	-5.731	-6.717	-7.418
187.0	 6.890	 7.668	 6.632	 7.176	 6.875	 6.600	 6.202	 5.818	 5.391	 5.117	 4.915	 4.418	 4.054	 3.507	 2.823	 2.237	 1.626	 0.969	 0.273	-0.467	-1.441	-2.238	-3.036	-4.066	-4.903	-5.961	-6.956	-7.665
188.0	 6.768	 7.539	 6.508	 7.043	 6.740	 6.462	 6.063	 5.675	 5.255	 4.966	 4.764	 4.262	 3.896	 3.344	 2.654	 2.064	 1.449	 0.788	 0.087	-0.658	-1.638	-2.441	-3.245	-4.283	-5.127	-6.194	-7.197	-7.913
189.0	 6.644	 7.409	 6.383	 6.908	 6.604	 6.324	 5.922	 5.531	 5.119	 4.814	 4.612	 4.105	 3.736	 3.179	 2.484	 1.890	 1.270	 0.604	-0.101	-0.851	-1.838	-2.646	-3.455	-4.502	-5.352	-6.428	-7.441	-8.164
190.0	 6.519	 7.278	 6.256	 6.772	 6.467	 6.184	 5.780	 5.385	 4.981	 4.661	 4.459	 3.946	 3.574	 3.014	 2.313	 1.715	 1.091	 0.420	-0.290	-1.045	-2.038	-2.852	-3.667	-4.722	-5.579	-6.664	-7.686	-8.417
191.0	 6.393	 7.145	 6.128	 6.635	 6.329	 6.043	 5.637	 5.239	 4.842	 4.506	 4.304	 3.786	 3.411	 2.846	 2.141	 1.538	 0.909	 0.234	-0.481	-1.241	-2.241	-3.060	-3.881	-4.944	-5.808	-6.902	-7.934	-8.673
192.0	 6.266	 7.012	 6.000	 6.497	 6.190	 5.901	 5.493	 5.091	 4.701	 4.350	 4.148	 3.624	 3.247	 2.678	 1.967	 1.360	 0.727	 0.047	-0.673	-1.438	-2.444	-3.269	-4.096	-5.167	-6.038	-7.143	-8.184	-8.931
193.0	 6.137	 6.877	 5.869	 6.357	 6.049	 5.757	 5.347	 4.941	 4.559	 4.192	 3.991	 3.461	 3.082	 2.508	 1.792	 1.180	 0.543	-0.142	-0.866	-1.636	-2.649	-3.479	-4.313	-5.392	-6.271	-7.385	-8.436	-9.191
194.0	 6.008	 6.741	 5.738	 6.216	 5.907	 5.613	 5.200	 4.791	 4.416	 4.033	 3.832	 3.297	 2.915	 2.337	 1.615	 0.999	 0.357	-0.332	-1.061	-1.836	-2.855	-3.692	-4.531	-5.619	-6.505	-7.629	-8.691	-9.454
195.0	 5.877	 6.604	 5.606	 6.074	 5.763	 5.467	 5.052	 4.639	 4.272	 3.873	 3.672	 3.131	 2.747	 2.164	 1.438	 0.817	 0.171	-0.523	-1.257	-2.037	-3.063	-3.905	-4.751	-5.848	-6.742	-7.876	-8.948	-9.720
196.0	 5.745	 6.465	 5.472	 5.931	 5.619	 5.319	 4.903	 4.486	 4.126	 3.712	 3.511	 2.964	 2.577	 1.990	 1.258	 0.633	-0.017	-0.716	-1.455	-2.239	-3.273	-4.120	-4.973	-6.078	-6.980	-8.125	-9.208	-9.989
197.0	 5.611	 6.326	 5.337	 5.786	 5.473	 5.171	 4.752	 4.331	 3.979	 3.549	 3.348	 2.796	 2.406	 1.815	 1.078	 0.448	-0.207	-0.910	-1.654	-2.443	-3.484	-4.337	-5.196	-6.311	-7.221	-8.376	-9.470	-10.260
198.0	 5.477	 6.185	 5.200	 5.640	 5.326	 5.021	 4.600	 4.175	 3.831	 3.385	 3.184	 2.626	 2.234	 1.638	 0.896	 0.262	-0.398	-1.105	-1.854	-2.649	-3.696	-4.556	-5.421	-6.545	-7.463	-8.629	-9.734	-10.534
199.0	 5.341	 6.042	 5.063	 5.493	 5.178	 4.870	 4.447	 4.018	 3.682	 3.219	 3.019	 2.455	 2.060	 1.460	 0.712	 0.074	-0.590	-1.302	-2.056	-2.856	-3.910	-4.776	-5.648	-6.782	-7.708	-8.885	-10.002	-10.810
200.0	 5.204	 5.899	 4.924	 5.345	 5.028	 4.717	 4.292	 3.859	 3.531	 3.052	 2.852	 2.283	 1.885	 1.281	 0.527	-0.115	-0.783	-1.501	-2.259	-3.064	-4.125	-4.997	-5.876	-7.020	-7.955	-9.144	-10.272	-11.090
201.0	 5.066	 5.754	 4.784	 5.195	 4.877	 4.563	 4.136	 3.699	 3.379	 2.884	 2.684	 2.109	 1.708	 1.100	 0.341	-0.306	-0.978	-1.700	-2.464	-3.274	-4.342	-5.221	-6.107	-7.260	-8.204	-9.404	-10.545	-11.373
202.0	 4.926	 5.608	 4.643	 5.044	 4.725	 4.408	 3.978	 3.538	 3.225	 2.714	 2.515	 1.934	 1.530	 0.917	 0.154	-0.498	-1.175	-1.901	-2.670	-3.485	-4.561	-5.446	-6.339	-7.503	-8.455	-9.668	-10.821	-11.659
203.0	 4.785	 5.461	 4.500	 4.892	 4.571	 4.251	 3.820	 3.375	 3.070	 2.543	 2.344	 1.757	 1.351	 0.734	-0.035	-0.691	-1.373	-2.104	-2.877	-3.698	-4.782	-5.673	-6.573	-7.747	-8.709	-9.934	-11.099	-11.948
204.0	 4.643	 5.312	 4.356	 4.738	 4.416	 4.093	 3.660	 3.211	 2.914	 2.370	 2.172	 1.579	 1.171	 0.549	-0.226	-0.886	-1.572	-2.308	-3.086	-3.913	-5.004	-5.901	-6.810	-7.994	-8.965	-10.203	-11.381	-12.240
205.0	 4.500	 5.162	 4.211	 4.583	 4.260	 3.934	 3.498	 3.046	 2.757	 2.196	 1.998	 1.400	 0.989	 0.362	-0.417	-1.082	-1.772	-2.513	-3.297	-4.129	-5.227	-6.132	-7.048	-8.243	-9.224	-10.474	-11.666	-12.536
206.0	 4.355	 5.011	 4.065	 4.427	 4.102	 3.774	 3.335	 2.879	 2.598	 2.021	 1.824	 1.219	 0.805	 0.175	-0.610	-1.279	-1.974	-2.720	-3.509	-4.346	-5.453	-6.364	-7.288	-8.494	-9.485	-10.749	-11.954	-12.834
207.0	 4.210	 4.859	 3.917	 4.269	 3.943	 3.611	 3.171	 2.711	 2.438	 1.845	 1.647	 1.037	 0.620	-0.015	-0.805	-1.478	-2.178	-2.929	-3.722	-4.566	-5.680	-6.599	-7.531	-8.748	-9.749	-11.026	-12.245	-13.137
208.0	 4.062	 4.705	 3.768	 4.110	 3.783	 3.448	 3.006	 2.541	 2.277	 1.666	 1.470	 0.853	 0.434	-0.205	-1.001	-1.679	-2.383	-3.138	-3.937	-4.787	-5.909	-6.835	-7.775	-9.004	-10.015	-11.306	-12.539	-13.443
209.0	 3.914	 4.549	 3.618	 3.949	 3.621	 3.283	 2.839	 2.370	 2.114	 1.487	 1.291	 0.668	 0.247	-0.397	-1.198	-1.880	-2.589	-3.350	-4.154	-5.009	-6.140	-7.073	-8.022	-9.263	-10.284	-11.590	-12.837	-13.752
210.0	 3.764	 4.393	 3.466	 3.787	 3.458	 3.117	 2.671	 2.198	 1.950	 1.306	 1.111	 0.482	 0.058	-0.590	-1.397	-2.084	-2.797	-3.563	-4.373	-5.233	-6.373	-7.314	-8.271	-9.524	-10.556	-11.876	-13.138	-14.065
211.0	 3.613	 4.235	 3.313	 3.624	 3.294	 2.950	 2.501	 2.024	 1.785	 1.124	 0.929	 0.294	-0.133	-0.785	-1.597	-2.288	-3.006	-3.777	-4.592	-5.460	-6.608	-7.556	-8.522	-9.788	-10.831	-12.166	-13.443	-14.382
