500		294.395	294.375	293.406	292.460	291.447	290.367	289.213	287.976	286.678	285.279	283.787	282.189	280.488	278.665	275.728	273.668	271.481	269.153	266.704	264.104	261.381	258.509	255.492	252.333	249.019	245.595	242.002	237.311	233.478	229.524	225.462	221.305	216.074	211.821	207.584	202.434	198.508	194.085
15.0	14.811	14.809	14.677	14.548	14.410	14.265	14.112	13.951	13.781	13.603	13.416	13.219	13.012	12.796	12.953	12.710	12.457	12.192	11.918	11.633	11.339	11.036	10.726	10.410	10.092	 9.774	 9.462	 9.360	 9.039	 8.739	 8.466	 8.228	 8.071	 7.868	 7.699	 7.485	 7.173	 6.428
16.0	15.236	15.234	15.100	14.969	14.829	14.681	14.526	14.362	14.190	14.008	13.817	13.617	13.406	13.184	13.342	13.095	12.836	12.566	12.283	11.990	11.685	11.370	11.045	10.713	10.375	10.033	 9.694	 9.599	 9.247	 8.911	 8.598	 8.316	 8.162	 7.911	 7.694	 7.487	 7.162	 6.500
17.0	15.660	15.657	15.521	15.388	15.246	15.097	14.940	14.774	14.599	14.415	14.222	14.018	13.803	13.578	13.734	13.483	13.220	12.944	12.656	12.356	12.043	11.718	11.382	11.036	10.682	10.322	 9.959	 9.865	 9.487	 9.121	 8.772	 8.451	 8.292	 7.997	 7.736	 7.526	 7.179	 6.575
18.0	16.078	16.076	15.938	15.803	15.660	15.509	15.350	15.183	15.006	14.820	14.624	14.418	14.201	13.973	14.124	13.870	13.603	13.324	13.031	12.725	12.406	12.074	11.729	11.372	11.004	10.628	10.247	10.149	 9.749	 9.356	 8.977	 8.620	 8.452	 8.118	 7.815	 7.596	 7.223	 6.658
19.0	16.492	16.489	16.350	16.214	16.069	15.917	15.756	15.587	15.409	15.221	15.024	14.816	14.596	14.366	14.511	14.254	13.985	13.702	13.406	13.095	12.771	12.432	12.080	11.714	11.335	10.947	10.550	10.444	10.025	 9.610	 9.204	 8.816	 8.636	 8.266	 7.923	 7.691	 7.291	 6.750
20.0	16.899	16.896	16.756	16.618	16.472	16.319	16.157	15.987	15.807	15.618	15.418	15.209	14.988	14.755	14.894	14.635	14.363	14.077	13.778	13.463	13.135	12.791	12.432	12.059	11.671	11.271	10.861	10.747	10.311	 9.876	 9.447	 9.031	 8.836	 8.433	 8.055	 7.806	 7.378	 6.852
21.0	17.300	17.297	17.156	17.017	16.870	16.715	16.552	16.380	16.199	16.009	15.808	15.597	15.374	15.140	15.272	15.011	14.736	14.448	14.146	13.829	13.496	13.148	12.783	12.404	12.008	11.599	11.178	11.053	10.603	10.150	 9.700	 9.260	 9.048	 8.615	 8.204	 7.937	 7.481	 6.962
22.0	17.695	17.692	17.549	17.409	17.261	17.105	16.941	16.768	16.586	16.394	16.192	15.980	15.755	15.520	15.644	15.382	15.105	14.815	14.510	14.190	13.854	13.501	13.132	12.747	12.345	11.928	11.496	11.361	10.897	10.429	 9.960	 9.498	 9.267	 8.808	 8.367	 8.079	 7.597	 7.080
23.0	18.084	18.080	17.936	17.796	17.647	17.490	17.324	17.150	16.967	16.774	16.571	16.357	16.131	15.894	16.012	15.748	15.469	15.177	14.870	14.546	14.207	13.851	13.478	13.087	12.679	12.255	11.814	11.667	11.192	10.709	10.224	 9.741	 9.492	 9.008	 8.538	 8.229	 7.722	 7.203
24.0	18.466	18.463	18.318	18.176	18.026	17.868	17.702	17.527	17.343	17.148	16.944	16.729	16.502	16.263	16.375	16.109	15.829	15.534	15.224	14.899	14.557	14.197	13.820	13.424	13.011	12.579	12.131	11.972	11.486	10.990	10.489	 9.987	 9.720	 9.212	 8.716	 8.385	 7.854	 7.330
